57.56301	-73.31466	45.99040	43.15173	-49.15678	-47.03467	50.45057	69.92892	-43.63078	-66.94575
52.20462	53.54721	58.32568	-64.21606	70.56813	75.47017	43.66282	59.04675	-66.94373	62.74331
44.23964	-65.30895	47.78083	-38.99937	50.05496	-56.24379	-59.14312	59.63338	-42.11684	-67.61451
56.36885	-59.56652	69.65462	-57.09312	66.34496	-63.92391	-65.81959	51.68772	-52.71555	-46.64537
-72.01809	-69.73027	46.78943	-56.38684	-59.23169	69.09789	-74.51907	53.35239	42.21062	-51.51912
64.61854	56.59045	-63.04362	-42.61098	69.97915	-65.80480	59.10465	-68.12881	42.39441	72.82520
-41.36474	-46.40226	-33.77266	58.36417	-68.74139	62.46980	-50.77747	63.50235	-64.87800	-56.96278
67.06442	71.15854	-72.56156	41.30571	73.72736	-53.82195	43.78267	-42.28419	68.89151	-72.05276
44.04940	-57.35035	-40.97628	-60.57415	-58.94710	59.27296	53.01814	-49.83235	-52.58891	61.61375
-43.07764	51.22887	-65.76110	-70.83704	-53.32418	-37.28272	46.41714	-39.66998	44.08255	56.64673
55.97678	-54.61388	53.86346	42.12981	-64.61371	57.42269	-56.47197	-56.10132	40.87452	-73.51431
37.67561	69.52187	-71.95046	-51.41895	71.28355	45.51074	-43.23853	64.31745	60.91599	-70.85811
-40.71270	-50.36160	40.97210	-48.69627	-68.39244	-46.68530	-61.70078	-62.67469	-46.46844	71.61067
-58.05457	54.82800	-64.15121	71.51758	62.13183	-68.17896	53.45268	-54.96153	67.17445	72.26541
-45.34891	68.18053	-54.67311	-47.58027	67.19997	61.47932	-65.31635	-46.57474	-41.98495	-49.37798
65.61903	-51.88349	-52.39337	-48.84305	58.54786	57.34744	-57.25388	-59.19846	45.87262	-56.68808
-40.28695	52.48294	55.14120	-41.97555	40.57170	43.39452	-46.81427	65.03404	67.55039	-52.38857
51.61635	72.99355	-48.57479	-47.65670	62.50012	-48.27571	41.99616	72.03775	51.17564	-57.27862
49.76927	-73.54898	50.89929	54.21001	-48.09682	-55.28651	72.40950	44.32170	-47.93380	-48.26453
-39.07098	54.53273	69.41925	-69.16031	-54.84800	60.62707	-52.23479	53.19671	55.55944	-53.76810
57.56093	-62.47761	-47.28424	39.76730	67.20750	-72.16622	61.52087	-69.81000	-61.86578	-69.16271
38.56088	73.55587	58.13718	-39.45365	40.40250	61.22599	62.39026	71.31123	-47.09656	38.31269
-39.12787	-52.68003	41.38624	-41.35014	-41.82968	63.21157	-51.78166	41.27652	51.56610	-41.34065
44.30598	40.56535	62.15121	-42.85747	61.96542	44.67291	73.75793	51.76738	-47.90954	38.57700
-54.72736	67.66207	-62.81813	49.27616	-52.37026	58.20628	-50.44013	53.35746	-44.73407	-63.39103
62.82548	57.45995	-69.52543	70.18712	58.88269	-65.18694	38.13911	-69.60126	72.62189	-68.06432
44.93924	57.21684	58.13153	61.02544	44.09619	62.83051	-57.27349	-59.21966	-71.64197	41.40351
45.74335	-48.01513	-57.23705	58.37147	37.20318	-68.85826	-55.19173	-60.34699	-52.35720	58.33770
63.76570	69.01921	-43.60981	-55.21801	71.17279	-59.27950	65.45399	-58.68783	49.71359	60.82492
-45.63722	-43.59962	66.13538	-51.65293	-54.66031	66.05880	-63.40326	39.98114	64.10150	-53.17949
68.28611	-47.66133	53.09914	51.33172	-54.83663	-69.51371	65.34980	75.51904	-68.82145	-50.69706
52.62397	55.47873	-44.76048	44.74691	61.60811	-53.36868	-56.99154	48.40296	-69.69059	66.00989
63.19326	46.67092	-36.64499	57.74225	-36.66020	-58.12766	-74.42452	48.96019	57.81546	-51.13762
43.38105	-70.69785	69.64270	51.34732	-64.53088	47.40322	-42.09939	-42.36710	41.97048	-53.63785
-72.59788	51.48042	-60.10880	72.75989	64.59800	-66.14435	49.07328	-43.40561	47.63643	45.89948
-48.07706	43.10040	-45.90192	-60.49007	66.76643	72.97559	40.74242	53.77576	66.04523	-61.76173
-75.58438	-54.85883	68.16884	40.57850	66.39327	51.17306	44.13725	-54.29029	56.23075	-52.92889
-45.06344	-50.05585	-52.06938	-49.40848	65.36746	-68.55647	-64.49552	46.73172	-61.01726	58.96378
69.90630	70.15319	56.40244	66.89033	58.49308	65.43894	-47.95756	-43.61973	-72.71155	55.21158
