63.38951	111.11940	-115.24783	-79.32704	108.90886	71.43405	-65.09747	100.65288	94.66418	-109.97793
-65.07630	-78.99843	65.37025	-76.57574	-106.47209	-73.70676	-95.70132	-98.89561	-75.33771	111.66874
-60.59569	82.61149	89.30832	-65.97791	63.50791	69.05098	-74.99260	100.83684	106.56848	-82.09721
-85.62588	105.46307	-97.21761	79.03603	-81.66999	91.25436	-77.77756	83.81922	-71.98952	-101.08167
71.03605	-77.02761	-91.28181	91.67739	57.68328	-107.52380	-88.83205	-95.16187	-84.06061	90.12913
101.51747	109.72027	-68.35336	-85.74368	112.96837	-95.30325	104.43372	-91.64023	77.95130	94.44755
83.63611	87.49521	-70.51434	69.64497	96.94061	-83.23899	-88.11837	74.63687	-110.12194	102.31828
-77.95897	67.89986	-74.55743	-93.16536	106.99568	112.58904	62.81868	83.87521	105.23751	-98.17562
-119.35488	-85.70617	109.43200	64.68954	104.08495	79.88306	67.91160	-86.86510	87.36874	-82.69942
-68.87415	-80.69309	-78.64012	-75.95821	103.30834	-107.40471	-103.22321	73.49081	-95.27137	92.85181
-91.57251	-81.93674	62.36124	-88.81882	-87.27844	-86.75117	-105.49126	-68.22487	-102.01400	100.37344
96.09106	-96.76373	85.37128	-110.98128	112.03378	-60.90368	-57.93325	63.86432	-58.32445	-88.26717
104.07767	94.26577	-110.94841	-106.38443	84.15459	89.32771	72.20611	-83.09351	113.16296	-99.07708
-68.13558	98.05691	63.45809	83.26546	98.81995	-83.61474	-92.08915	-60.66777	93.08685	112.00687
112.89874	104.75328	-68.29045	65.37099	-79.66605	-111.45762	-63.55355	98.69711	-88.92432	-92.08088
-83.47158	-83.75482	59.02821	-97.95037	-79.44199	-69.11978	-112.84977	-101.55975	-86.87172	102.18621
-88.45620	-67.13494	-62.52417	-63.49442	-76.05164	81.90350	-87.93096	67.68767	69.83616	-69.50642
-84.13300	-83.83108	-67.51496	-60.71249	-107.59846	91.43310	-101.78036	-111.57169	-68.73274	78.95641
-111.20211	95.00583	88.85684	117.19735	92.62519	64.26588	99.00619	-68.66581	-109.72650	107.22348
101.03551	110.30100	80.37173	74.43514	102.17173	93.26513	-65.21011	-69.58416	85.98911	-59.98375
105.40091	111.55172	-70.80163	-82.13420	-83.70859	-119.92964	-83.79658	105.38981	-115.71648	79.33991
107.06400	112.92763	-70.74632	-80.87105	-84.98228	-117.50788	-87.40458	107.54330	-115.30610	81.15047
